transportmean_name,line_number,order_number,﻿stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
METRO,4,21,est_4_265,265,MANOTERAS,Calle de Bacares 24,40.4768809334754,-3.66280791962602,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,4,22,est_4_263,263,PINAR DE CHAMARTIN,Calle de Arturo Soria 330,40.4801467240269,-3.66670975768303,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,5,0,est_4_252,252,ALAMEDA DE OSUNA,Calle de la Corbeta 14,40.4578023713901,-3.58743346703206,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,5,1,est_4_253,253,EL CAPRICHO,Calle de Pinos de Osuna 15,40.4534809948886,-3.59391751685776,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,5,2,par_4_74,74,CANILLEJAS,Calle de Alcalá 631,40.4494344894198,-3.60806835504705,A,http://www.crtm.es,0,est_4_74,,0
METRO,5,3,par_4_75,75,TORRE ARIAS,Calle de Alcalá 557,40.44375707642,-3.6169080373219,A,http://www.crtm.es,0,est_4_75,,0
METRO,5,4,par_4_76,76,SUANZES,Calle de Alcalá 527,40.4408573105506,-3.62675064935866,A,http://www.crtm.es,0,est_4_76,,0
METRO,5,5,est_4_77,77,CIUDAD LINEAL,Calle de Arturo Soria 2,40.438056688068,-3.63806717052867,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,6,est_4_78,78,PUEBLO NUEVO,Calle de Alcalá 372,40.4357065125315,-3.64273743566036,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,7,par_4_79,79,QUINTANA,Calle de la Virgen del Sagrario 2,40.4335911616991,-3.64726815073416,A,http://www.crtm.es,0,est_4_79,,0
METRO,5,8,est_4_80,80,EL CARMEN,Calle de Raquel Méller 2,40.4319028881345,-3.65748523922342,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,9,est_4_28,28,VENTAS,Calle de Alcalá 204,40.4308951544508,-3.66357049769178,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,10,est_4_63,63,DIEGO DE LEON,Calle de Diego de León 69,40.4346855796707,-3.67486718039424,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,11,par_4_83,83,NUÑEZ DE BALBOA,Calle de Juan Bravo 20,40.4327940109705,-3.68248795210341,A,http://www.crtm.es,0,est_4_83,,0
METRO,5,12,est_4_84,84,RUBEN DARIO,Paseo de Eduardo Dato 33,40.4331671239422,-3.68944764592485,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,13,par_4_57,57,ALONSO MARTINEZ,Plaza de Alonso Martínez 4,40.4277324049997,-3.69585237643945,A,http://www.crtm.es,0,est_4_57,,0
METRO,5,14,est_4_86,86,CHUECA,Plaza de Chueca 7,40.4229385896497,-3.69752400796546,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,15,par_4_11,11,GRAN VIA,Calle   Gran Vía 23,40.4200213672871,-3.70171376374231,A,http://www.crtm.es,0,est_4_11,,0
METRO,5,16,par_4_49,49,CALLAO,Plaza del Callao 3,40.4201420432192,-3.70556950258325,A,http://www.crtm.es,0,est_4_49,,2
METRO,5,17,est_4_36,36,OPERA,Plaza de Isabel II 9,40.4181010192718,-3.70933182480635,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,18,par_4_90,90,LA LATINA,Calle de San Millán 5,40.4112889853024,-3.70806991845056,A,http://www.crtm.es,0,est_4_90,,0
METRO,5,19,est_4_91,91,PUERTA DE TOLEDO,Gta de Puerta de Toledo 1,40.4070460523026,-3.71095994710856,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,20,par_4_92,92,ACACIAS,Paseo de las Acacias 20,40.4038838866314,-3.70655459684545,A,http://www.crtm.es,0,est_4_46,,0
METRO,5,21,est_4_93,93,PIRAMIDES,Paseo del Doctor Vallejo Nágera 37,40.4026116132765,-3.71129038869397,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,5,22,est_4_94,94,MARQUES DE VADILLO,Gta del Marqués de Vadillo 4,40.3973671844891,-3.71586608384536,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,23,par_4_95,95,URGEL,Calle del Camino Viejo de Leganés 1,40.3933646209844,-3.72351782133938,A,http://www.crtm.es,0,est_4_95,,0
METRO,5,24,est_4_96,96,OPORTO,Gta del Valle de Oro 13,40.3884782901477,-3.73122978743281,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,25,par_4_97,97,VISTA ALEGRE,Calle de la Oca 74,40.3888566631836,-3.73972866235427,A,http://www.crtm.es,0,est_4_97,,0
METRO,5,26,par_4_98,98,CARABANCHEL,Gta del Ejército 1,40.3878332276092,-3.74478362306276,A,http://www.crtm.es,0,est_4_98,,0
METRO,5,27,par_4_99,99,EUGENIA DE MONTIJO,Calle de Ocaña 86,40.3843958628022,-3.75111936913116,A,http://www.crtm.es,0,est_4_99,,2
METRO,5,28,par_4_100,100,ALUCHE,Calle de Valmojado 293,40.3856394585452,-3.76071144226908,A,http://www.crtm.es,0,est_4_100,,2
METRO,5,29,par_4_101,101,EMPALME,Calle de Tembleque 105,40.3905824197447,-3.7652560923649,A,http://www.crtm.es,0,est_4_101,,2
METRO,5,30,est_4_102,102,CAMPAMENTO,Avda del Padre Piquer 7,40.3948162047333,-3.76803767288732,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,5,31,par_4_103,103,CASA DE CAMPO,Ctra del Zoo 1,40.4032505862068,-3.76092145290442,A,http://www.crtm.es,0,est_4_103,,2
METRO,6,0,est_4_104,104,LAGUNA,Calle de Cuart de Poblet 1,40.3992423177992,-3.7442023167036,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,1,par_4_105,105,CARPETANA,Calle   Vía Carpetana 141,40.3927139984881,-3.74090200309439,A,http://www.crtm.es,0,est_4_105,,0
METRO,6,2,est_4_96,96,OPORTO,Gta del Valle de Oro 13,40.3884782901477,-3.73122978743281,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,3,est_4_107,107,OPAÑEL,Calle del Valle de Oro 50 A,40.3869172056012,-3.72303646591526,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,4,est_4_108,108,PLAZA ELIPTICA,Plaza de Fernández Ladreda 2,40.3846135488641,-3.71827578486577,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,6,5,est_4_109,109,USERA,Calle de Amparo Usera 44,40.3871076595726,-3.70680339023247,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,6,par_4_43,43,LEGAZPI,Plaza de Legazpi 2 B,40.3911610083226,-3.69502805955814,A,http://www.crtm.es,0,est_4_43,,2
METRO,6,7,est_4_259,259,ARGANZUELA-PLANETARIO,Calle del Bronce 1 A,40.3931097049875,-3.68854404252009,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,6,8,est_4_111,111,MENDEZ ALVARO,Calle del Ombu 16,40.3953879579005,-3.67804493710263,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,9,est_4_18,18,PACIFICO,Avda de la Ciudad de Barcelona 79,40.4012703839302,-3.67504008050794,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,10,par_4_113,113,CONDE DE CASAL,Plaza del Conde de Casal 3,40.406982548873,-3.6703123847002,A,http://www.crtm.es,0,est_4_113,,2
METRO,6,11,par_4_114,114,SAINZ DE BARANDA,Calle del Doctor Esquerdo 103,40.4150777290006,-3.66942621783707,A,http://www.crtm.es,0,est_4_114,,0
METRO,6,12,est_4_115,115,ODONNELL,Calle del Doctor Esquerdo 47,40.4229028444709,-3.66850181439124,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,13,par_4_29,29,MANUEL BECERRA,Plaza de Manuel Becerra 1,40.4279169891656,-3.66916447729711,A,http://www.crtm.es,0,est_4_29,,0
METRO,6,14,est_4_63,63,DIEGO DE LEON,Calle de Diego de León 69,40.4346855796707,-3.67486718039424,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,15,est_4_64,64,AVENIDA DE AMERICA,Avda de América 9 A,40.438045070557,-3.67655145021933,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,16,par_4_119,119,REPUBLICA ARGENTINA,Calle de Joaquín Costa 24,40.4438031702943,-3.68396711300746,A,http://www.crtm.es,0,est_4_119,,0
METRO,6,17,est_4_120,120,NUEVOS MINISTERIOS,Calle de Raimundo Fernández Villaverde 67,40.4466272794792,-3.69232092779564,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,6,18,par_4_6,6,CUATRO CAMINOS,Gta de Cuatro Caminos 2,40.4469808848859,-3.70388082041143,A,http://www.crtm.es,0,est_4_6,,2
METRO,6,19,par_4_122,122,GUZMAN EL BUENO,Calle de Guzmán el Bueno 118,40.4463713791892,-3.71219961058775,A,http://www.crtm.es,0,est_4_122,,2
METRO,6,20,par_4_123,123,METROPOLITANO,Avda de Gregorio del Amo 4,40.4464443149171,-3.71933454367146,A,http://www.crtm.es,0,est_4_123,,0
METRO,6,21,par_4_124,124,CIUDAD UNIVERSITARIA,Avda  Complutense 1,40.4435694719851,-3.72669716552082,A,http://www.crtm.es,0,est_4_124,,2
METRO,6,22,par_4_53,53,MONCLOA,Plaza de la Moncloa 1,40.4350299167324,-3.71935436177629,A,http://www.crtm.es,0,est_4_53,,2
METRO,6,23,par_4_52,52,ARGÜELLES,Calle de Alberto Aguilera 72,40.4306731701139,-3.71587726264137,A,http://www.crtm.es,0,est_4_52,,0
METRO,6,24,par_4_127,127,PRINCIPE PIO,Paseo de la Florida 2,40.4210786516722,-3.72023124459144,A,http://www.crtm.es,0,est_4_127,,1
METRO,6,25,est_4_128,128,PUERTA DEL ANGEL,Paseo de Extremadura 26,40.4139093140669,-3.72714408202841,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,26,est_4_129,129,ALTO DE EXTREMADURA,Paseo de Extremadura 154,40.4099342943914,-3.73883977453865,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,6,27,est_4_130,130,LUCERO,Calle de las Higueras 47,40.4051094366893,-3.74524507053411,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,2,0,est_4_325,325,LAS ROSAS,Paseo de Ginebra 35,40.4237574087979,-3.60321613823535,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,2,1,est_4_324,324,AVENIDA DE GUADALAJARA,Avda de Guadalajara 110,40.4224050815934,-3.61197421620932,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,2,2,est_4_323,323,ALSACIA,Plaza de Alsacia S/N,40.4182989182866,-3.62341766913486,,http://www.crtm.es,1,,Europe/Madrid,0
METRO,2,3,par_4_322,322,LA ALMUDENA,Calle de Arriaga 75,40.4236279454066,-3.63905067148973,,http://www.crtm.es,0,est_4_322,,0
METRO,2,4,par_4_260,260,LA ELIPA,Avda del Marqués de Corbera 58,40.4266275173066,-3.65043145541576,A,http://www.crtm.es,0,est_4_260,,2
METRO,2,5,est_4_28,28,VENTAS,Calle de Alcalá 204,40.4308951544508,-3.66357049769178,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,2,6,par_4_29,29,MANUEL BECERRA,Plaza de Manuel Becerra 1,40.4279169891656,-3.66916447729711,A,http://www.crtm.es,0,est_4_29,,0
METRO,2,7,est_4_30,30,GOYA,Calle de Alcalá 96,40.4245540056606,-3.67581505631353,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,2,8,par_4_31,31,PRINCIPE DE VERGARA,Calle de Alcalá 123,40.4229527203099,-3.68003089202729,A,http://www.crtm.es,0,est_4_31,,0
METRO,2,9,par_4_32,32,RETIRO,Calle de Alcalá 81,40.420312938167,-3.68615736017576,A,http://www.crtm.es,0,est_4_32,,0
METRO,2,10,par_4_33,33,BANCO DE ESPAÑA,Calle de Alcalá 49,40.4192338873049,-3.69486897098674,A,http://www.crtm.es,0,est_4_33,,0
METRO,2,11,par_4_34,34,SEVILLA,Calle de Alcalá 23,40.4180638866153,-3.69915920836527,A,http://www.crtm.es,0,est_4_34,,0
METRO,2,12,par_4_12,12,SOL,Plaza de la Puerta del Sol 6,40.4168864401114,-3.70316633485051,A,http://www.crtm.es,0,est_4_12,,1
METRO,2,13,est_4_36,36,OPERA,Plaza de Isabel II 9,40.4181010192718,-3.70933182480635,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,2,14,par_4_37,37,SANTO DOMINGO,Calle de San Bernardo 11,40.4213261767705,-3.70786867317035,A,http://www.crtm.es,0,est_4_37,,0
METRO,2,15,par_4_38,38,NOVICIADO,Calle de San Bernardo 49,40.4248519774392,-3.70732801171824,A,http://www.crtm.es,0,est_4_50,,0
METRO,2,16,par_4_39,39,SAN BERNARDO,Calle de San Bernardo 94,40.4300253572277,-3.705484161975,A,http://www.crtm.es,0,est_4_39,,0
METRO,2,17,par_4_40,40,QUEVEDO,Gta de Quevedo 1,40.4332310821506,-3.70424437780349,A,http://www.crtm.es,0,est_4_40,,0
METRO,2,18,par_4_41,41,CANAL,Calle de Bravo Murillo 40,40.4384202442553,-3.70423957102716,A,http://www.crtm.es,0,est_4_41,,2
METRO,2,19,par_4_6,6,CUATRO CAMINOS,Gta de Cuatro Caminos 2,40.4469808848859,-3.70388082041143,A,http://www.crtm.es,0,est_4_6,,2
METRO,3,0,est_4_273,273,VILLAVERDE ALTO,Calle del Valle de Tobalina 56,40.3412385472657,-3.711893374678,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,3,1,par_4_272,272,SAN CRISTOBAL,Avda de Andalucía 81,40.341550927646,-3.69309402162661,A,http://www.crtm.es,0,est_4_272,,2
METRO,3,2,est_4_271,271,VILLAVERDE BAJO-CRUCE,Avda de Andalucía 38,40.3509055593633,-3.69255391571209,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,3,3,est_4_270,270,CIUDAD DE LOS ANGELES,Avda de Andalucía 38,40.3595933852657,-3.69353785340696,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,3,4,est_4_269,269,SAN FERMIN-ORCASUR,Avda de Andalucía 9,40.370004561633,-3.69408038297149,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,3,5,par_4_268,268,HOSPITAL 12 DE OCTUBRE,Avda de Córdoba 49,40.3750395290541,-3.69575762430937,A,http://www.crtm.es,0,est_4_268,,2
METRO,3,6,par_4_267,267,ALMENDRALES,Avda de Córdoba 21,40.3841083258195,-3.69779481550018,A,http://www.crtm.es,0,est_4_267,,2
METRO,3,7,par_4_43,43,LEGAZPI,Plaza de Legazpi 2 B,40.3911610083226,-3.69502805955814,A,http://www.crtm.es,0,est_4_43,,2
METRO,3,8,est_4_44,44,DELICIAS,Paseo de las Delicias 60,40.3999142708875,-3.69410465907395,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,3,9,par_4_45,45,PALOS DE LA FRONTERA,Calle de Palos de la Frontera 33,40.4030852317516,-3.69413722982365,A,http://www.crtm.es,0,est_4_45,,2
METRO,3,10,par_4_46,46,EMBAJADORES,Gta de Embajadores 10,40.4051332985183,-3.70258440056212,A,http://www.crtm.es,0,est_4_46,,2
METRO,3,11,par_4_47,47,LAVAPIES,Plaza de Lavapiés 7,40.4085223867625,-3.70081647940528,A,http://www.crtm.es,0,est_4_47,,2
METRO,3,12,par_4_12,12,SOL,Plaza de la Puerta del Sol 6,40.4168864401114,-3.70316633485051,A,http://www.crtm.es,0,est_4_12,,1
METRO,3,13,par_4_49,49,CALLAO,Plaza del Callao 3,40.4201420432192,-3.70556950258325,A,http://www.crtm.es,0,est_4_49,,2
METRO,3,14,par_4_50,50,PLAZA DE ESPAÑA,Plaza de España 1,40.423423391095,-3.711108778382,A,http://www.crtm.es,0,est_4_50,,2
METRO,3,15,par_4_51,51,VENTURA RODRIGUEZ,Calle de la Princesa 22,40.4270944402193,-3.71331654957604,A,http://www.crtm.es,0,est_4_51,,2
METRO,3,16,par_4_52,52,ARGÜELLES,Calle de Alberto Aguilera 72,40.4306731701139,-3.71587726264137,A,http://www.crtm.es,0,est_4_52,,0
METRO,3,17,par_4_53,53,MONCLOA,Plaza de la Moncloa 1,40.4350299167324,-3.71935436177629,A,http://www.crtm.es,0,est_4_53,,2
METRO,1,0,est_4_263,263,PINAR DE CHAMARTIN,Calle de Arturo Soria 330,40.4801467240269,-3.66670975768303,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,1,1,par_4_262,262,BAMBU,Calle del Bambú 14,40.4768209067147,-3.67627988866863,A,http://www.crtm.es,0,est_4_262,,2
METRO,1,2,est_4_261,261,CHAMARTIN,Calle de Agustín de Foxá 40,40.4720366992766,-3.68249582773816,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,1,3,est_4_1,1,PLAZA DE CASTILLA,Paseo de la Castellana 189,40.4669075950714,-3.68908482377032,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,4,par_4_2,2,VALDEACEDERAS,Calle de Bravo Murillo 332,40.4644309620006,-3.69496888768969,A,http://www.crtm.es,0,est_4_2,,0
METRO,1,5,par_4_3,3,TETUAN,Calle de Bravo Murillo 264,40.4605649379565,-3.69816073218685,A,http://www.crtm.es,0,est_4_3,,0
METRO,1,6,est_4_4,4,ESTRECHO,Calle de Bravo Murillo 191,40.4542928728922,-3.70293109488463,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,7,est_4_5,5,ALVARADO,Calle de Bravo Murillo 138,40.4503452225653,-3.70322015410215,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,8,par_4_6,6,CUATRO CAMINOS,Gta de Cuatro Caminos 2,40.4469808848859,-3.70388082041143,A,http://www.crtm.es,0,est_4_6,,2
METRO,1,9,est_4_7,7,RIOS ROSAS,Calle de Ríos Rosas 22,40.4419880199277,-3.7012346662476,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,10,est_4_8,8,IGLESIA,Gta del Pintor Sorolla 2,40.4349302509152,-3.69888586666464,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,1,11,par_4_9,9,BILBAO,Calle de Sagasta 2,40.4290640438162,-3.70209068081661,A,http://www.crtm.es,0,est_4_9,,0
METRO,1,12,par_4_10,10,TRIBUNAL,Calle de Fuencarral 81,40.4261967446581,-3.70101168981248,A,http://www.crtm.es,0,est_4_10,,0
METRO,1,13,par_4_11,11,GRAN VIA,Calle   Gran Vía 23,40.4200213672871,-3.70171376374231,A,http://www.crtm.es,0,est_4_11,,0
METRO,1,14,par_4_12,12,SOL,Plaza de la Puerta del Sol 6,40.4168864401114,-3.70316633485051,A,http://www.crtm.es,0,est_4_12,,1
METRO,1,15,est_4_13,13,TIRSO DE MOLINA,Plaza de Tirso de Molina 7,40.4123554117291,-3.70456885210488,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,16,est_4_14,14,ANTON MARTIN,Calle de Atocha 50,40.4124776216473,-3.69927817746355,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,17,par_4_15,15,ATOCHA,Plaza del Emperador Carlos V 11,40.4088614224862,-3.6923933996905,A,http://www.crtm.es,0,est_4_15,,0
METRO,1,18,par_4_16,16,ATOCHA-RENFE,Avda de la Ciudad de Barcelona 2 B,40.4066007436399,-3.68928254689052,A,http://www.crtm.es,0,est_4_16,,2
METRO,1,19,est_4_17,17,MENENDEZ PELAYO,Avda de la Ciudad de Barcelona 23,40.4044612724496,-3.68089359389506,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,20,est_4_18,18,PACIFICO,Avda de la Ciudad de Barcelona 79,40.4012703839302,-3.67504008050794,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,21,est_4_19,19,PUENTE DE VALLECAS,Avda de la Albufera 1,40.3982066068275,-3.66896449103957,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,22,est_4_20,20,NUEVA NUMANCIA,Avda de la Albufera 70,40.3955502689652,-3.66404819686641,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,23,est_4_21,21,PORTAZGO,Avda de la Albufera 131,40.3926715936915,-3.6585881203294,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,24,est_4_22,22,BUENOS AIRES,Avda de la Albufera 179,40.3915725440531,-3.65381730286117,A,http://www.crtm.es,1,,Europe/Madrid,0
METRO,1,25,par_4_23,23,ALTO DEL ARENAL,Calle de Santillana del Mar 21,40.3897835124929,-3.6451283445472,A,http://www.crtm.es,0,est_4_23,,2
METRO,1,26,est_4_24,24,MIGUEL HERNANDEZ,Calle de León Felipe 4 A,40.3873287657176,-3.63941435245283,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,1,27,par_4_25,25,SIERRA DE GUADALUPE,Avda de la Democracia 1,40.3821753482426,-3.62462781333758,A,http://www.crtm.es,0,est_4_25,,2
METRO,1,28,par_4_26,26,VILLA DE VALLECAS,Paseo de Federico García Lorca 2,40.3796081634459,-3.62121135337431,A,http://www.crtm.es,0,est_4_26,,2
METRO,1,29,est_4_27,27,CONGOSTO,Calle del Congosto 48,40.3723960977599,-3.61875395744286,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,1,30,par_4_293,293,LA GAVIA,Avda del Ensanche de Vallecas 16,40.3701995232585,-3.61337453938016,A,http://www.crtm.es,0,est_4_293,,2
METRO,1,31,est_4_294,294,LAS SUERTES,Calle de Cañada del Santísimo 45,40.3632365384622,-3.59943748611808,A,http://www.crtm.es,1,,Europe/Madrid,2
METRO,1,32,est_4_295,295,VALDECARROS,Avda del Ensanche de Vallecas 120 A,40.360080142961,-3.59307350871468,A,http://www.crtm.es,1,,Europe/Madrid,2
